Bar_name,Module,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
FOR-RUG,10,117.753,-16.2721,-18.5342,126.588,4.48361,0.629393,FOR_RUG,FOR-RUG-10,FOR-10_RUG-10,EGG_OAK_GET_HIP_ALL,EGG-FOR-10_FOR-OAK-10_FOR-GET-10_FOR-HIP-10_ALL-RUG-10_GET-RUG-10,EGG-FOR_FOR-OAK_FOR-GET_FOR-HIP_ALL-RUG_GET-RUG,EGG-10_OAK-10_GET-10_HIP-10_ALL-10_GET-10,0,in_to_out,right
FOR-HIP,10,126.588,-27.5375,-18.5342,143.387,4.48361,-10.4104,FOR_HIP,FOR-HIP-10,FOR-10_HIP-10,EGG_OAK_GET_RUG_SAD_WOW_NEW,EGG-FOR-10_FOR-OAK-10_FOR-GET-10_FOR-RUG-10_GET-HIP-10_HIP-SAD-10_HIP-WOW-10_HIP-NEW-10,EGG-FOR_FOR-OAK_FOR-GET_FOR-RUG_GET-HIP_HIP-SAD_HIP-WOW_HIP-NEW,EGG-10_OAK-10_GET-10_RUG-10_GET-10_SAD-10_WOW-10_NEW-10,0,outer,right
GEL-SEX,10,124.956,55.2469,-12.9705,140.39,62.7204,14.8015,GEL_SEX,GEL-SEX-10,GEL-10_SEX-10,EAR_ROB_MOO_PHI_AMP_YAY_CAB,EAR-GEL-10_GEL-ROB-10_GEL-MOO-10_GEL-PHI-10_AMP-SEX-10_CAB-SEX-10_SEX-YAY-8,EAR-GEL_GEL-ROB_GEL-MOO_GEL-PHI_AMP-SEX_SEX-YAY_CAB-SEX,EAR-10_ROB-10_MOO-10_PHI-8_AMP-10_CAB-10_YAY-8,0,in_to_out,right
GEL-ROB,10,126.986,33.3548,-14.515,140.39,55.2469,14.8015,GEL_ROB,GEL-ROB-10,GEL-10_ROB-10,EAR_SEX_MOO_PHI_AMP_CAB_OAK,EAR-GEL-10_GEL-SEX-10_GEL-MOO-10_GEL-PHI-10_AMP-ROB-10_CAB-ROB-10_OAK-ROB-10,EAR-GEL_GEL-SEX_GEL-MOO_GEL-PHI_AMP-ROB_CAB-ROB_OAK-ROB,EAR-10_SEX-10_MOO-10_PHI-8_AMP-10_CAB-10_OAK-10,0,outer,right
GEL-MOO,10,139.514,31.4236,14.8015,140.39,55.2469,38.0505,GEL_MOO,GEL-MOO-10,GEL-10_MOO-10,EAR_SEX_ROB_PHI_DAD_EGG_JAM,EAR-GEL-10_GEL-SEX-10_GEL-ROB-10_GEL-PHI-10_DAD-MOO-10_EGG-MOO-10_JAM-MOO-13,EAR-GEL_GEL-SEX_GEL-ROB_GEL-PHI_DAD-MOO_EGG-MOO_JAM-MOO,EAR-10_SEX-10_ROB-10_PHI-8_DAD-10_EGG-10_JAM-13,0,outer,right
GET-OAK,10,148.19,-11.4376,-38.3741,151.392,22.9832,-29.4031,GET_OAK,GET-OAK-10,GET-10_OAK-10,CAB_COP_DAD_FOR_HIP_RUG_NEW_ROB,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-HIP-10_GET-RUG-10_GET-NEW-10_CAB-OAK-10_DAD-OAK-10_FOR-OAK-10_OAK-ROB-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-HIP_GET-RUG_GET-NEW_CAB-OAK_DAD-OAK_FOR-OAK_OAK-ROB,CAB-10_COP-10_DAD-10_FOR-10_HIP-10_RUG-10_NEW-10_CAB-10_DAD-10_FOR-10_ROB-10,1,in_to_out,right
GET-HIP,10,143.387,-27.5375,-38.3741,148.19,-11.4376,-10.4104,GET_HIP,GET-HIP-10,GET-10_HIP-10,CAB_COP_DAD_FOR_OAK_RUG_NEW_SAD_WOW,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-RUG-10_GET-NEW-10_FOR-HIP-10_HIP-SAD-10_HIP-WOW-10_HIP-NEW-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-RUG_GET-NEW_FOR-HIP_HIP-SAD_HIP-WOW_HIP-NEW,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_RUG-10_NEW-10_FOR-10_SAD-10_WOW-10_NEW-10,0,in_to_out,right
GET-RUG,10,117.753,-16.2721,-38.3741,148.19,-11.4376,0.629393,GET_RUG,GET-RUG-10,GET-10_RUG-10,CAB_COP_DAD_FOR_OAK_HIP_NEW_ALL,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-NEW-10_ALL-RUG-10_FOR-RUG-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-NEW_ALL-RUG_FOR-RUG,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_HIP-10_NEW-10_ALL-10_FOR-10,0,inner,right
GET-NEW,10,140.85,-44.5582,-42.5552,148.19,-11.4376,-38.3741,GET_NEW,GET-NEW-10,GET-10_NEW-10,CAB_COP_DAD_FOR_OAK_HIP_RUG_USE,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_COP-NEW-10_HIP-NEW-10_NEW-USE-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-RUG_COP-NEW_HIP-NEW_NEW-USE,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_HIP-10_RUG-10_COP-10_HIP-10_USE-9,1,in_to_out,right
HIP-SAD,10,114.127,-47.157,-10.4104,143.387,-27.5375,4.26403,HIP_SAD,HIP-SAD-10,HIP-10_SAD-10,FOR_GET_WOW_NEW_ALL_KEY,FOR-HIP-10_GET-HIP-10_HIP-WOW-10_HIP-NEW-10_ALL-SAD-10_KEY-SAD-9,FOR-HIP_GET-HIP_HIP-WOW_HIP-NEW_ALL-SAD_KEY-SAD,FOR-10_GET-10_WOW-10_NEW-10_ALL-10_KEY-9,0,outer,right
HIP-WOW,10,136.746,-60.9882,-15.4188,143.387,-27.5375,-10.4104,HIP_WOW,HIP-WOW-10,HIP-10_WOW-10,FOR_GET_SAD_NEW_COP_WIG,FOR-HIP-10_GET-HIP-10_HIP-SAD-10_HIP-NEW-10_COP-WOW-10_WIG-WOW-9,FOR-HIP_GET-HIP_HIP-SAD_HIP-NEW_COP-WOW_WIG-WOW,FOR-10_GET-10_SAD-10_NEW-10_COP-10_WIG-9,0,in_to_out,right
HIP-NEW,10,140.85,-44.5582,-42.5552,143.387,-27.5375,-10.4104,HIP_NEW,HIP-NEW-10,HIP-10_NEW-10,FOR_GET_SAD_WOW_COP_USE,FOR-HIP-10_GET-HIP-10_HIP-SAD-10_HIP-WOW-10_COP-NEW-10_GET-NEW-10_NEW-USE-10,FOR-HIP_GET-HIP_HIP-SAD_HIP-WOW_COP-NEW_GET-NEW_NEW-USE,FOR-10_GET-10_SAD-10_WOW-10_COP-10_GET-10_USE-9,0,outer,right
OAK-ROB,10,126.986,22.9832,-29.4031,151.392,33.3548,-14.515,OAK_ROB,OAK-ROB-10,OAK-10_ROB-10,CAB_DAD_FOR_GET_AMP_GEL,CAB-OAK-10_DAD-OAK-10_FOR-OAK-10_GET-OAK-10_AMP-ROB-10_CAB-ROB-10_GEL-ROB-10,CAB-OAK_DAD-OAK_FOR-OAK_GET-OAK_AMP-ROB_CAB-ROB_GEL-ROB,CAB-10_DAD-10_FOR-10_GET-10_AMP-10_CAB-10_GEL-10,0,outer,right
LAB-YAK,13,75.6626,-54.3737,59.855,100.122,-44.8643,72.9338,LAB_YAK,LAB-YAK-13,LAB-13_YAK-13,LAM_TAU_OLD_BUG_FIG_PRO_ZAP,LAB-TAU-13_LAB-OLD-13_LAB-LAM-12_PRO-YAK-13_YAK-ZAP-13_BUG-YAK-12_FIG-YAK-12,LAB-LAM_LAB-TAU_LAB-OLD_BUG-YAK_FIG-YAK_PRO-YAK_YAK-ZAP,TAU-13_OLD-13_LAM-12_PRO-13_ZAP-13_BUG-12_FIG-12,0,outer,right
HOT-PRO,13,104.006,-26.1788,57.3312,121.873,1.93307,72.3075,HOT_PRO,HOT-PRO-13,HOT-13_PRO-13,JAM_OLD_LIE_YAK_ALL,HOT-JAM-13_HOT-OLD-13_HOT-LIE-13_PRO-YAK-13_ALL-PRO-10,HOT-JAM_HOT-OLD_HOT-LIE_PRO-YAK_ALL-PRO,JAM-13_OLD-13_LIE-13_YAK-13_ALL-10,0,outer,right
HOT-JAM,13,104.006,1.93307,61.6018,111.813,31.2523,72.3075,HOT_JAM,HOT-JAM-13,HOT-13_JAM-13,PRO_OLD_LIE_ZOO_PIG_MOO,HOT-PRO-13_HOT-OLD-13_HOT-LIE-13_JAM-ZOO-11_JAM-PIG-13_JAM-MOO-13,HOT-PRO_HOT-OLD_HOT-LIE_JAM-ZOO_JAM-PIG_JAM-MOO,PRO-13_OLD-13_LIE-13_ZOO-11_PIG-13_MOO-10,0,outer,right
HOT-OLD,13,67.204,-2.88558,72.3075,104.006,1.93307,83.3286,HOT_OLD,HOT-OLD-13,HOT-13_OLD-13,PRO_JAM_LIE_LAB_ZAP_EVE_FOG_LAW,HOT-PRO-13_HOT-JAM-13_HOT-LIE-13_LAB-OLD-13_OLD-ZAP-13_EVE-OLD-14_FOG-OLD-14_LAW-OLD-14,HOT-PRO_HOT-JAM_HOT-LIE_LAB-OLD_OLD-ZAP_EVE-OLD_FOG-OLD_LAW-OLD,PRO-13_JAM-13_LIE-13_LAB-13_ZAP-13_EVE-14_FOG-14_LAW-14,0,outer,right
HOT-LIE,13,75.8476,1.93307,61.3543,104.006,22.7277,72.3075,HOT_LIE,HOT-LIE-13,HOT-13_LIE-13,PRO_JAM_OLD_FAX,HOT-PRO-13_HOT-JAM-13_HOT-OLD-13_FAX-LIE-11,HOT-PRO_HOT-JAM_HOT-OLD_FAX-LIE,PRO-13_JAM-13_OLD-13_FAX-11,0,in_to_out,right
JAM-PIG,13,111.813,3.98645,47.4696,126.057,31.2523,61.6018,JAM_PIG,JAM-PIG-13,JAM-13_PIG-13,ZOO_HOT_MOO_ALL,JAM-ZOO-11_HOT-JAM-13_JAM-MOO-13_ALL-PIG-10,JAM-ZOO_HOT-JAM_JAM-MOO_ALL-PIG,ZOO-11_HOT-13_MOO-10_ALL-10,0,in_to_out,right
LAB-TAU,13,50.9913,-44.8643,68.645,75.6626,-24.3194,72.9338,LAB_TAU,LAB-TAU-13,LAB-13_TAU-13,LAM_YAK_OLD_FOG,LAB-YAK-13_LAB-OLD-13_LAB-LAM-12_FOG-TAU-14,LAB-LAM_LAB-YAK_LAB-OLD_FOG-TAU,YAK-13_OLD-13_LAM-12_FOG-14,0,in_to_out,right
LAB-OLD,13,67.204,-44.8643,72.9338,75.6626,-2.88558,83.3286,LAB_OLD,LAB-OLD-13,LAB-13_OLD-13,LAM_YAK_TAU_HOT_ZAP_EVE_FOG_LAW,LAB-YAK-13_LAB-TAU-13_LAB-LAM-12_HOT-OLD-13_OLD-ZAP-13_EVE-OLD-14_FOG-OLD-14_LAW-OLD-14,LAB-LAM_LAB-YAK_LAB-TAU_HOT-OLD_OLD-ZAP_EVE-OLD_FOG-OLD_LAW-OLD,YAK-13_TAU-13_LAM-12_HOT-13_ZAP-13_EVE-14_FOG-14_LAW-14,0,outer,right
OLD-ZAP,13,67.204,-23.3803,57.8674,92.0726,-2.88558,83.3286,OLD_ZAP,OLD-ZAP-13,OLD-13_ZAP-13,HOT_LAB_EVE_FOG_LAW_YAK,HOT-OLD-13_LAB-OLD-13_EVE-OLD-14_FOG-OLD-14_LAW-OLD-14_YAK-ZAP-13,HOT-OLD_LAB-OLD_EVE-OLD_FOG-OLD_LAW-OLD_YAK-ZAP,HOT-13_LAB-13_EVE-14_FOG-14_LAW-14_YAK-13,0,in_to_out,right
PRO-YAK,13,100.122,-54.3737,57.3312,121.873,-26.1788,59.855,PRO_YAK,PRO-YAK-13,PRO-13_YAK-13,HOT_ALL_BUG_FIG_LAB_ZAP,HOT-PRO-13_ALL-PRO-10_LAB-YAK-13_YAK-ZAP-13_BUG-YAK-12_FIG-YAK-12,HOT-PRO_ALL-PRO_BUG-YAK_FIG-YAK_LAB-YAK_YAK-ZAP,HOT-13_ALL-10_LAB-13_ZAP-13_BUG-12_FIG-12,0,outer,right
YAK-ZAP,13,92.0726,-54.3737,57.8674,100.122,-23.3803,59.855,YAK_ZAP,YAK-ZAP-13,YAK-13_ZAP-13,BUG_FIG_LAB_PRO_OLD,LAB-YAK-13_PRO-YAK-13_BUG-YAK-12_FIG-YAK-12_OLD-ZAP-13,BUG-YAK_FIG-YAK_LAB-YAK_PRO-YAK_OLD-ZAP,LAB-13_PRO-13_BUG-12_FIG-12_OLD-13,0,in_to_out,right
KEY-NOR,12,100.102,-79.5307,7.22551,128.581,-73.5041,13.6998,KEY_NOR,KEY-NOR-12,KEY-12_NOR-12,WIG_FIG_SAD_KIT,FIG-KEY-12_KEY-WIG-9_KEY-SAD-9_KIT-NOR-9,KEY-WIG_FIG-KEY_KEY-SAD_KIT-NOR,FIG-12_WIG-9_SAD-10_KIT-9,0,in_to_out,right
ACT-ASH,12,25.0838,-80.5596,55.3873,39.7492,-54.815,55.8151,ACT_ASH,ACT-ASH-12,ACT-12_ASH-12,DUH_ART_LAM_BUG_HAM,ACT-DUH-6_ART-ASH-12_ASH-LAM-12_ASH-BUG-12_ASH-HAM-12,ACT-DUH_ART-ASH_ASH-LAM_ASH-BUG_ASH-HAM,DUH-6_ART-12_LAM-12_BUG-12_HAM-6,0,in_to_out,right
ART-FIG,12,65.3143,-93.6394,28.6163,103.183,-77.5271,38.793,ART_FIG,ART-FIG-12,ART-12_FIG-12,ASH_MAD_KIT_KEY_GOO_YAK,ART-ASH-12_ART-MAD-12_ART-KIT-12_FIG-KEY-12_FIG-GOO-12_FIG-YAK-12,ART-ASH_ART-MAD_ART-KIT_FIG-KEY_FIG-GOO_FIG-YAK,ASH-12_MAD-12_KIT-9_KEY-12_GOO-12_YAK-12,0,outer,right
ART-ASH,12,39.7492,-93.6394,28.6163,65.3143,-80.5596,55.8151,ART_ASH,ART-ASH-12,ART-12_ASH-12,FIG_MAD_KIT_ACT_LAM_BUG_HAM,ART-FIG-12_ART-MAD-12_ART-KIT-12_ACT-ASH-12_ASH-LAM-12_ASH-BUG-12_ASH-HAM-12,ART-FIG_ART-MAD_ART-KIT_ACT-ASH_ASH-LAM_ASH-BUG_ASH-HAM,FIG-12_MAD-12_KIT-9_ACT-12_LAM-12_BUG-12_HAM-6,0,outer,right
ART-MAD,12,33.5519,-107.712,14.4314,65.3143,-93.6394,28.6163,ART_MAD,ART-MAD-12,ART-12_MAD-12,FIG_ASH_KIT_COY_LAX_CHI_ICE,ART-FIG-12_ART-ASH-12_ART-KIT-12_COY-MAD-12_LAX-MAD-12_CHI-MAD-9_ICE-MAD-6,ART-FIG_ART-ASH_ART-KIT_COY-MAD_LAX-MAD_CHI-MAD_ICE-MAD,FIG-12_ASH-12_KIT-9_COY-12_LAX-12_CHI-9_ICE-6,0,outer,right
ASH-LAM,12,39.7492,-80.5596,55.8151,50.9374,-57.5836,71.6458,ASH_LAM,ASH-LAM-12,ASH-12_LAM-12,ACT_ART_BUG_HAM_LAB_TRY,ACT-ASH-12_ART-ASH-12_ASH-BUG-12_ASH-HAM-12_LAB-LAM-12_LAM-TRY-12,ACT-ASH_ART-ASH_ASH-BUG_ASH-HAM_LAB-LAM_LAM-TRY,ACT-12_ART-12_BUG-12_HAM-6_LAB-12_TRY-6,0,outer,right
ASH-BUG,12,39.7492,-80.5596,42.8638,69.9433,-64.0818,55.8151,ASH_BUG,ASH-BUG-12,ASH-12_BUG-12,ACT_ART_LAM_HAM_YAK,ACT-ASH-12_ART-ASH-12_ASH-LAM-12_ASH-HAM-12_BUG-YAK-12,ACT-ASH_ART-ASH_ASH-LAM_ASH-HAM_BUG-YAK,ACT-12_ART-12_LAM-12_HAM-6_YAK-12,0,in_to_out,right
BUG-YAK,12,69.9433,-64.0818,42.8638,100.122,-54.3737,59.855,BUG_YAK,BUG-YAK-12,BUG-12_YAK-12,ASH_FIG_LAB_PRO_ZAP,ASH-BUG-12_LAB-YAK-13_PRO-YAK-13_YAK-ZAP-13_FIG-YAK-12,ASH-BUG_FIG-YAK_LAB-YAK_PRO-YAK_YAK-ZAP,ASH-12_LAB-13_PRO-13_ZAP-13_FIG-12,0,in_to_out,right
COY-MAD,12,33.5519,-107.712,1.92647,55.8337,-85.3246,14.4314,COY_MAD,COY-MAD-12,COY-12_MAD-12,KIT_ART_LAX_CHI_ICE,COY-KIT-9_ART-MAD-12_LAX-MAD-12_CHI-MAD-9_ICE-MAD-6,COY-KIT_ART-MAD_LAX-MAD_CHI-MAD_ICE-MAD,KIT-9_ART-12_LAX-12_CHI-9_ICE-6,0,in_to_out,right
FIG-KEY,12,103.183,-77.5271,13.6998,128.581,-73.5041,38.793,FIG_KEY,FIG-KEY-12,FIG-12_KEY-12,ART_GOO_YAK_NOR_WIG_SAD,ART-FIG-12_FIG-GOO-12_FIG-YAK-12_KEY-NOR-12_KEY-WIG-9_KEY-SAD-9,ART-FIG_FIG-GOO_FIG-YAK_KEY-NOR_KEY-WIG_KEY-SAD,ART-12_GOO-12_YAK-12_NOR-12_WIG-9_SAD-10,0,outer,right
FIG-GOO,12,103.183,-77.5271,34.7087,120.983,-49.5455,38.793,FIG_GOO,FIG-GOO-12,FIG-12_GOO-12,ART_KEY_YAK_ALL,ART-FIG-12_FIG-KEY-12_FIG-YAK-12_ALL-GOO-10,ART-FIG_FIG-KEY_FIG-YAK_ALL-GOO,ART-12_KEY-12_YAK-12_ALL-10,0,in_to_out,right
FIG-YAK,12,100.122,-77.5271,38.793,103.183,-54.3737,59.855,FIG_YAK,FIG-YAK-12,FIG-12_YAK-12,ART_KEY_GOO_BUG_LAB_PRO_ZAP,ART-FIG-12_FIG-KEY-12_FIG-GOO-12_LAB-YAK-13_PRO-YAK-13_YAK-ZAP-13_BUG-YAK-12,ART-FIG_FIG-KEY_FIG-GOO_BUG-YAK_LAB-YAK_PRO-YAK_YAK-ZAP,ART-12_KEY-12_GOO-12_LAB-13_PRO-13_ZAP-13_BUG-12,0,outer,right
LAB-LAM,12,50.9374,-57.5836,71.6458,75.6626,-44.8643,72.9338,LAB_LAM,LAB-LAM-12,LAB-12_LAM-12,YAK_TAU_OLD_ASH_TRY,LAB-YAK-13_LAB-TAU-13_LAB-OLD-13_ASH-LAM-12_LAM-TRY-12,LAB-YAK_LAB-TAU_LAB-OLD_ASH-LAM_LAM-TRY,YAK-13_TAU-13_OLD-13_ASH-12_TRY-6,0,outer,right
LAX-MAD,12,19.6789,-107.712,14.4314,33.5519,-83.7135,29.2436,LAX_MAD,LAX-MAD-12,LAX-12_MAD-12,HAM_ART_COY_CHI_ICE,HAM-LAX-6_ART-MAD-12_COY-MAD-12_CHI-MAD-9_ICE-MAD-6,HAM-LAX_ART-MAD_COY-MAD_CHI-MAD_ICE-MAD,HAM-6_ART-12_COY-12_CHI-9_ICE-6,0,in_to_out,right
ARM-ELF,1,-102.327,41.825,3.04766,-101.184,67.8147,21.9638,ARM_ELF,ARM-ELF-1,ARM-1_ELF-1,BIO_DUB_BRO_PIE_GAL,ARM-BIO-1_ARM-DUB-1_ARM-BRO-1_ELF-PIE-1_ELF-GAL-1,ARM-BIO_ARM-DUB_ARM-BRO_ELF-PIE_ELF-GAL,BIO-1_DUB-1_BRO-7_PIE-1_GAL-1,0,in_to_out,left
ARM-BIO,1,-108.203,67.8147,-13.1486,-101.184,68.1044,21.9638,ARM_BIO,ARM-BIO-1,ARM-1_BIO-1,ELF_DUB_BRO_JOY_NOM_RAD,ARM-ELF-1_ARM-DUB-1_ARM-BRO-1_BIO-JOY-1_BIO-NOM-1_BIO-RAD-1,ARM-ELF_ARM-DUB_ARM-BRO_BIO-JOY_BIO-NOM_BIO-RAD,ELF-1_DUB-1_BRO-7_JOY-1_NOM-1_RAD-1,0,outer,left
ARM-DUB,1,-102.542,43.9975,21.9638,-101.184,67.8147,39.1236,ARM_DUB,ARM-DUB-1,ARM-1_DUB-1,ELF_BIO_BRO_WAR_WET_TOY,ARM-ELF-1_ARM-BIO-1_ARM-BRO-1_DUB-WET-1_DUB-WAR-5_DUB-TOY-5,ARM-ELF_ARM-BIO_ARM-BRO_DUB-WAR_DUB-WET_DUB-TOY,ELF-1_BIO-1_BRO-7_WET-1_WAR-5_TOY-5,0,outer,left
BIO-JOY,1,-108.203,68.1044,-27.9652,-79.0063,81.8112,-13.1486,BIO_JOY,BIO-JOY-1,BIO-1_JOY-1,ARM_NOM_RAD_GUN_SPY_RAW_DIG,ARM-BIO-1_BIO-NOM-1_BIO-RAD-1_GUN-JOY-1_JOY-SPY-1_JOY-RAW-1_DIG-JOY-2,ARM-BIO_BIO-NOM_BIO-RAD_GUN-JOY_JOY-SPY_JOY-RAW_DIG-JOY,ARM-1_NOM-1_RAD-1_GUN-1_SPY-1_RAW-1_DIG-2,0,outer,left
BIO-NOM,1,-108.203,68.1044,-13.1486,-87.3894,84.2549,2.86101,BIO_NOM,BIO-NOM-1,BIO-1_NOM-1,ARM_JOY_RAD_HIT,ARM-BIO-1_BIO-JOY-1_BIO-RAD-1_HIT-NOM-7,ARM-BIO_BIO-JOY_BIO-RAD_HIT-NOM,ARM-1_JOY-1_RAD-1_HIT-7,0,in_to_out,left
BIO-RAD,1,-118.726,42.3388,-28.376,-108.203,68.1044,-13.1486,BIO_RAD,BIO-RAD-1,BIO-1_RAD-1,ARM_JOY_NOM_GAL_OVA,ARM-BIO-1_BIO-JOY-1_BIO-NOM-1_GAL-RAD-1_OVA-RAD-1,ARM-BIO_BIO-JOY_BIO-NOM_GAL-RAD_OVA-RAD,ARM-1_JOY-1_NOM-1_GAL-1_OVA-1,0,outer,left
DUB-WET,1,-102.542,43.9975,37.6855,-72.3284,56.311,39.1236,DUB_WET,DUB-WET-1,DUB-1_WET-1,ARM_WAR_TOY_EON,ARM-DUB-1_DUB-WAR-5_DUB-TOY-5_EON-WET-7,ARM-DUB_DUB-WAR_DUB-TOY_EON-WET,ARM-1_WAR-5_TOY-5_EON-7,0,in_to_out,left
ELF-PIE,1,-114.597,12.2215,-35.345,-102.327,41.825,3.04766,ELF_PIE,ELF-PIE-1,ELF-1_PIE-1,ARM_GAL_HOW_NIX_OVA_RUM,ARM-ELF-1_ELF-GAL-1_GAL-PIE-1_HOW-PIE-1_NIX-PIE-1_OVA-PIE-1_PIE-RUM-1,ARM-ELF_ELF-GAL_GAL-PIE_HOW-PIE_NIX-PIE_OVA-PIE_PIE-RUM,ARM-1_GAL-1_GAL-1_HOW-1_NIX-1_OVA-1_RUM-5,0,inner,left
ELF-GAL,1,-125.436,22.8353,-7.1602,-102.327,41.825,3.04766,ELF_GAL,ELF-GAL-1,ELF-1_GAL-1,ARM_PIE_WAR_RAD,ARM-ELF-1_ELF-PIE-1_GAL-PIE-1_GAL-WAR-1_GAL-RAD-1,ARM-ELF_ELF-PIE_GAL-PIE_GAL-WAR_GAL-RAD,ARM-1_PIE-1_PIE-1_WAR-1_RAD-1,0,in_to_out,left
FRO-RAW,1,-93.0581,80.3242,-72.5067,-85.2315,110.619,-63.1021,FRO_RAW,FRO-RAW-1,FRO-1_RAW-1,WHO_ASK_JOY_LEG,FRO-WHO-1_ASK-FRO-2_JOY-RAW-1_LEG-RAW-1_RAW-WHO-1,FRO-WHO_ASK-FRO_JOY-RAW_LEG-RAW_RAW-WHO,WHO-1_ASK-2_JOY-1_LEG-1_WHO-1,0,outer,left
FRO-WHO,1,-117.175,83.3163,-77.6865,-93.0581,110.619,-72.5067,FRO_WHO,FRO-WHO-1,FRO-1_WHO-1,RAW_ASK_GUN_LEG_NIX_OFF,FRO-RAW-1_ASK-FRO-2_GUN-WHO-1_LEG-WHO-1_NIX-WHO-1_RAW-WHO-1_OFF-WHO-2,FRO-RAW_ASK-FRO_GUN-WHO_LEG-WHO_NIX-WHO_RAW-WHO_OFF-WHO,RAW-1_ASK-2_GUN-1_LEG-1_NIX-1_RAW-1_OFF-2,0,in_to_out,left
GAL-PIE,1,-125.436,12.2215,-35.345,-114.597,22.8353,-7.1602,GAL_PIE,GAL-PIE-1,GAL-1_PIE-1,ELF_WAR_RAD_HOW_NIX_OVA_RUM,ELF-GAL-1_GAL-WAR-1_GAL-RAD-1_ELF-PIE-1_HOW-PIE-1_NIX-PIE-1_OVA-PIE-1_PIE-RUM-1,ELF-GAL_GAL-WAR_GAL-RAD_ELF-PIE_HOW-PIE_NIX-PIE_OVA-PIE_PIE-RUM,ELF-1_WAR-1_RAD-1_ELF-1_HOW-1_NIX-1_OVA-1_RUM-5,0,in_to_out,left
GAL-WAR,1,-125.436,22.8353,-7.1602,-119.752,24.1745,25.015,GAL_WAR,GAL-WAR-1,GAL-1_WAR-1,ELF_PIE_RAD_DUB_BOA,ELF-GAL-1_GAL-PIE-1_GAL-RAD-1_DUB-WAR-5_BOA-WAR-5,ELF-GAL_GAL-PIE_GAL-RAD_DUB-WAR_BOA-WAR,ELF-1_PIE-1_RAD-1_DUB-5_BOA-5,0,outer,left
GAL-RAD,1,-125.436,22.8353,-28.376,-118.726,42.3388,-7.1602,GAL_RAD,GAL-RAD-1,GAL-1_RAD-1,ELF_PIE_WAR_BIO_OVA,ELF-GAL-1_GAL-PIE-1_GAL-WAR-1_BIO-RAD-1_OVA-RAD-1,ELF-GAL_GAL-PIE_GAL-WAR_BIO-RAD_OVA-RAD,ELF-1_PIE-1_WAR-1_BIO-1_OVA-1,0,outer,left
GUN-JOY,1,-89.1942,81.8112,-41.3898,-79.0063,105.832,-27.9652,GUN_JOY,GUN-JOY-1,GUN-1_JOY-1,WHO_ASK_OFF_BIO_SPY_RAW_DIG,GUN-WHO-1_ASK-GUN-2_GUN-OFF-2_BIO-JOY-1_JOY-SPY-1_JOY-RAW-1_DIG-JOY-2,GUN-WHO_ASK-GUN_GUN-OFF_BIO-JOY_JOY-SPY_JOY-RAW_DIG-JOY,WHO-1_ASK-2_OFF-2_BIO-1_SPY-1_RAW-1_DIG-2,0,in_to_out,left
GUN-WHO,1,-117.175,83.3163,-77.6865,-89.1942,105.832,-41.3898,GUN_WHO,GUN-WHO-1,GUN-1_WHO-1,JOY_ASK_OFF_FRO_LEG_NIX_RAW,GUN-JOY-1_ASK-GUN-2_GUN-OFF-2_FRO-WHO-1_LEG-WHO-1_NIX-WHO-1_RAW-WHO-1_OFF-WHO-2,GUN-JOY_ASK-GUN_GUN-OFF_FRO-WHO_LEG-WHO_NIX-WHO_RAW-WHO_OFF-WHO,JOY-1_ASK-2_OFF-2_FRO-1_LEG-1_NIX-1_RAW-1_OFF-2,0,inner,left
HOW-PIE,1,-118.846,3.12787,-35.345,-114.597,12.2215,8.08437,HOW_PIE,HOW-PIE-1,HOW-1_PIE-1,BOA_ELF_GAL_NIX_OVA_RUM,BOA-HOW-5_ELF-PIE-1_GAL-PIE-1_NIX-PIE-1_OVA-PIE-1_PIE-RUM-1,BOA-HOW_ELF-PIE_GAL-PIE_NIX-PIE_OVA-PIE_PIE-RUM,BOA-5_ELF-1_GAL-1_NIX-1_OVA-1_RUM-5,0,inner,left
