Pixel_i,Module1,Module2,Inner_Outer,Left_Right_Mid,Node1,Node2,X,Y,Z,Strip
964,1,1,in_to_out,left,ONO,SIR,-84.76294979244865,-54.500902489805185,-63.318475521529706,1
965,1,1,in_to_out,left,ONO,SIR,-84.68683217976424,-53.96949906214285,-63.69579892437128,1
966,1,1,in_to_out,left,ONO,SIR,-84.61071456707982,-53.43809563448052,-64.07312232721286,1
967,1,1,in_to_out,left,ONO,SIR,-84.53459695439541,-52.906692206818185,-64.45044573005444,1
968,1,1,in_to_out,left,ONO,SIR,-84.458479341711,-52.37528877915585,-64.82776913289602,1
969,1,1,in_to_out,left,ONO,SIR,-84.38236172902658,-51.84388535149352,-65.2050925357376,1
970,1,1,in_to_out,left,ONO,SIR,-84.30624411634217,-51.312481923831186,-65.58241593857919,1
971,1,1,in_to_out,left,ONO,SIR,-84.23012650365776,-50.78107849616885,-65.95973934142077,1
972,1,1,in_to_out,left,ONO,SIR,-84.15400889097334,-50.24967506850652,-66.33706274426235,1
973,1,1,in_to_out,left,ONO,SIR,-84.07789127828893,-49.718271640844186,-66.71438614710394,1
974,1,1,in_to_out,left,ONO,SIR,-84.00177366560452,-49.18686821318185,-67.09170954994552,1
975,1,1,in_to_out,left,ONO,SIR,-83.9256560529201,-48.65546478551952,-67.4690329527871,1
976,1,1,in_to_out,left,ONO,SIR,-83.84953844023569,-48.12406135785719,-67.84635635562869,1
977,1,1,in_to_out,left,ONO,SIR,-83.77342082755128,-47.592657930194854,-68.22367975847027,1
978,1,1,in_to_out,left,ONO,SIR,-83.69730321486686,-47.06125450253252,-68.60100316131185,1
979,1,1,in_to_out,left,ONO,SIR,-83.62118560218245,-46.52985107487019,-68.97832656415343,1
980,1,1,in_to_out,left,ONO,SIR,-83.54506798949804,-45.998447647207854,-69.35564996699502,1
981,1,1,in_to_out,left,ONO,SIR,-83.46895037681362,-45.46704421954552,-69.7329733698366,1
982,1,1,in_to_out,left,ONO,SIR,-83.39283276412921,-44.93564079188319,-70.11029677267818,1
983,1,1,in_to_out,left,ONO,SIR,-83.3167151514448,-44.404237364220855,-70.48762017551977,1
984,1,1,in_to_out,left,ONO,SIR,-83.24059753876038,-43.87283393655852,-70.86494357836135,1
985,1,1,in_to_out,left,ONO,SIR,-83.16447992607597,-43.34143050889619,-71.24226698120293,1
986,1,1,in_to_out,left,ONO,SIR,-83.08836231339156,-42.810027081233855,-71.61959038404451,1
987,1,1,in_to_out,left,ONO,SIR,-83.01224470070714,-42.27862365357152,-71.9969137868861,1
988,1,1,in_to_out,left,ONO,SIR,-82.93612708802273,-41.74722022590919,-72.37423718972768,1
989,1,1,in_to_out,left,ONO,SIR,-82.86000947533832,-41.215816798246856,-72.75156059256926,1
990,1,1,in_to_out,left,ONO,SIR,-82.7838918626539,-40.68441337058452,-73.12888399541085,1
991,1,1,in_to_out,mid,FOR,GET,-3.9905329277412758,-151.78356113185342,-9.093296390708353,2
992,1,1,in_to_out,mid,FOR,GET,-4.182023287875848,-151.415137671763,-9.601383037112823,2
993,1,1,in_to_out,mid,FOR,GET,-4.3735136480104195,-151.0467142116726,-10.109469683517293,2
994,1,1,in_to_out,mid,FOR,GET,-4.565004008144991,-150.67829075158218,-10.617556329921763,2
995,1,1,in_to_out,mid,FOR,GET,-4.756494368279563,-150.30986729149177,-11.125642976326233,2
996,1,1,in_to_out,mid,FOR,GET,-4.947984728414135,-149.94144383140136,-11.633729622730703,2
997,1,1,in_to_out,mid,FOR,GET,-5.139475088548707,-149.57302037131095,-12.141816269135173,2
998,1,1,in_to_out,mid,FOR,GET,-5.330965448683279,-149.20459691122053,-12.649902915539643,2
