module,distinct_receivernodes,recievers_overall,bars_remaining,jumps,groundnode_utilization,num_alternative_startnodes,mapping_name,filenamestr
5,6,6,2,0,1,0,mapping_14981,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232356_A0_mapping_14981.json
5,6,6,2,0,1,0,mapping_14987,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232356_A0_mapping_14987.json
5,6,6,1,0,0,0,mapping_14991,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G0_232356_A0_mapping_14991.json
5,5,6,2,0,0,0,mapping_15012,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G0_232356_A0_mapping_15012.json
5,6,6,2,0,1,0,mapping_15030,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232356_A0_mapping_15030.json
5,6,6,1,0,1,0,mapping_15045,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232356_A0_mapping_15045.json
5,6,6,3,0,1,0,mapping_15048,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232356_A0_mapping_15048.json
5,5,6,3,0,1,0,mapping_15055,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232356_A0_mapping_15055.json
5,5,6,2,0,1,0,mapping_15085,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G1_232356_A0_mapping_15085.json
5,6,6,3,0,1,0,mapping_15138,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232356_A0_mapping_15138.json
5,5,6,3,0,0,0,mapping_15142,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G0_232356_A0_mapping_15142.json
5,6,6,2,0,1,0,mapping_15159,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232356_A0_mapping_15159.json
5,6,6,3,0,0,0,mapping_15178,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232356_A0_mapping_15178.json
5,6,6,2,0,0,0,mapping_15202,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232356_A0_mapping_15202.json
5,6,6,3,0,1,0,mapping_15219,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_15219.json
5,5,6,1,0,1,0,mapping_15260,possible_mappings_2016/160810_5/M5_R5_6_B1_J0_G1_232357_A0_mapping_15260.json
5,6,6,2,0,1,0,mapping_15273,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232357_A0_mapping_15273.json
5,6,6,3,0,1,0,mapping_15309,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_15309.json
5,6,6,2,0,0,0,mapping_15310,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232357_A0_mapping_15310.json
5,6,6,3,0,1,0,mapping_15328,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_15328.json
5,6,6,3,0,0,0,mapping_15342,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232357_A0_mapping_15342.json
5,6,6,3,0,1,0,mapping_15394,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_15394.json
5,6,6,3,0,0,0,mapping_15446,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232357_A0_mapping_15446.json
5,6,6,3,0,1,0,mapping_15451,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_15451.json
5,5,6,3,0,1,0,mapping_15471,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232357_A0_mapping_15471.json
5,6,6,2,0,1,0,mapping_15491,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232357_A0_mapping_15491.json
5,5,6,1,0,1,0,mapping_15508,possible_mappings_2016/160810_5/M5_R5_6_B1_J0_G1_232357_A0_mapping_15508.json
5,5,6,0,0,0,0,mapping_15515,possible_mappings_2016/160810_5/M5_R5_6_B0_J0_G0_232357_A0_mapping_15515.json
5,6,6,3,0,1,0,mapping_15520,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_15520.json
5,6,6,3,0,0,0,mapping_15533,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232357_A0_mapping_15533.json
5,6,6,3,0,1,0,mapping_15560,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_15560.json
5,6,6,3,0,2,0,mapping_15590,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232357_A0_mapping_15590.json
5,5,6,3,0,2,0,mapping_15607,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G2_232357_A0_mapping_15607.json
5,6,6,3,0,1,0,mapping_15662,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_15662.json
5,5,6,1,0,0,0,mapping_15679,possible_mappings_2016/160810_5/M5_R5_6_B1_J0_G0_232357_A0_mapping_15679.json
5,5,6,2,0,0,0,mapping_15714,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G0_232357_A0_mapping_15714.json
5,6,6,3,0,0,0,mapping_15720,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232357_A0_mapping_15720.json
5,6,6,3,0,0,0,mapping_15775,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232357_A0_mapping_15775.json
5,6,6,2,0,2,0,mapping_15794,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G2_232357_A0_mapping_15794.json
5,5,6,3,0,1,0,mapping_15857,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232357_A0_mapping_15857.json
5,6,6,2,0,1,0,mapping_15863,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232357_A0_mapping_15863.json
5,6,6,1,0,1,0,mapping_15867,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232357_A0_mapping_15867.json
5,5,6,3,0,1,0,mapping_15872,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232357_A0_mapping_15872.json
5,6,6,3,0,2,0,mapping_15957,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232357_A0_mapping_15957.json
5,6,6,3,0,1,0,mapping_15962,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_15962.json
5,6,6,3,0,2,0,mapping_15980,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232357_A0_mapping_15980.json
5,6,6,2,0,2,0,mapping_16002,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G2_232357_A0_mapping_16002.json
5,6,6,3,0,1,0,mapping_16011,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_16011.json
5,6,6,2,0,1,0,mapping_16037,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232357_A0_mapping_16037.json
5,6,6,2,0,2,0,mapping_16060,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G2_232357_A0_mapping_16060.json
5,6,6,3,0,1,0,mapping_16068,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232357_A0_mapping_16068.json
5,6,6,2,0,1,0,mapping_16086,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232357_A0_mapping_16086.json
5,6,6,3,0,0,0,mapping_16090,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232357_A0_mapping_16090.json
5,6,6,1,0,1,0,mapping_16144,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232358_A0_mapping_16144.json
5,6,6,3,0,0,0,mapping_16170,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232358_A0_mapping_16170.json
5,6,6,3,0,1,0,mapping_16183,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232358_A0_mapping_16183.json
5,6,6,3,0,0,0,mapping_16215,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232358_A0_mapping_16215.json
5,4,6,2,0,2,0,mapping_16219,possible_mappings_2016/160810_5/M5_R4_6_B2_J0_G2_232358_A0_mapping_16219.json
5,5,6,1,0,0,0,mapping_16222,possible_mappings_2016/160810_5/M5_R5_6_B1_J0_G0_232358_A0_mapping_16222.json
5,5,6,2,0,0,0,mapping_16305,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G0_232358_A0_mapping_16305.json
5,5,6,3,0,1,0,mapping_16307,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232358_A0_mapping_16307.json
5,6,6,3,0,0,0,mapping_16313,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232358_A0_mapping_16313.json
5,6,6,3,0,2,0,mapping_16353,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232358_A0_mapping_16353.json
5,6,6,2,0,1,0,mapping_16356,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232358_A0_mapping_16356.json
5,6,6,2,0,2,0,mapping_16378,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G2_232358_A0_mapping_16378.json
5,6,6,1,0,0,0,mapping_16387,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G0_232358_A0_mapping_16387.json
5,6,6,3,0,0,0,mapping_16424,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232358_A0_mapping_16424.json
5,5,6,2,0,0,0,mapping_16446,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G0_232358_A0_mapping_16446.json
5,5,6,2,0,1,0,mapping_16453,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G1_232358_A0_mapping_16453.json
5,6,6,3,0,1,0,mapping_16467,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232358_A0_mapping_16467.json
5,6,6,2,0,0,0,mapping_16471,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232358_A0_mapping_16471.json
5,6,6,2,0,1,0,mapping_16477,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232358_A0_mapping_16477.json
5,6,6,1,0,1,0,mapping_16489,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232358_A0_mapping_16489.json
5,6,6,3,0,2,0,mapping_16508,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232358_A0_mapping_16508.json
5,5,6,3,0,1,0,mapping_16569,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232358_A0_mapping_16569.json
5,5,6,3,0,0,0,mapping_16578,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G0_232358_A0_mapping_16578.json
5,6,6,2,0,0,0,mapping_16606,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232358_A0_mapping_16606.json
5,6,6,1,0,1,0,mapping_16615,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232358_A0_mapping_16615.json
5,6,6,2,0,1,0,mapping_16622,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232358_A0_mapping_16622.json
5,5,6,3,0,1,0,mapping_16631,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232358_A0_mapping_16631.json
5,6,6,3,0,1,0,mapping_16637,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232358_A0_mapping_16637.json
5,6,6,0,0,1,0,mapping_16646,possible_mappings_2016/160810_5/M5_R6_6_B0_J0_G1_232358_A0_mapping_16646.json
5,6,6,2,0,1,0,mapping_16753,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232358_A0_mapping_16753.json
5,6,6,2,0,1,0,mapping_16766,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232358_A0_mapping_16766.json
5,6,6,2,0,1,0,mapping_16790,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232358_A0_mapping_16790.json
5,6,6,3,0,0,0,mapping_16815,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232358_A0_mapping_16815.json
5,6,6,3,0,1,0,mapping_16855,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232358_A0_mapping_16855.json
5,5,6,3,0,0,0,mapping_16888,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G0_232358_A0_mapping_16888.json
5,6,6,2,0,1,0,mapping_16897,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232358_A0_mapping_16897.json
5,6,6,2,0,2,0,mapping_16904,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G2_232358_A0_mapping_16904.json
5,6,6,3,0,1,0,mapping_16945,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232358_A0_mapping_16945.json
5,6,6,3,0,0,0,mapping_16954,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232358_A0_mapping_16954.json
5,6,6,2,0,1,0,mapping_16960,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232358_A0_mapping_16960.json
5,6,6,2,0,0,0,mapping_16966,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232358_A0_mapping_16966.json
5,6,6,3,0,2,0,mapping_17046,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232359_A0_mapping_17046.json
5,6,6,2,0,1,0,mapping_17085,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232359_A0_mapping_17085.json
5,6,6,3,0,1,0,mapping_17089,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17089.json
5,6,6,3,0,1,0,mapping_17143,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17143.json
5,6,6,0,0,1,0,mapping_17150,possible_mappings_2016/160810_5/M5_R6_6_B0_J0_G1_232359_A0_mapping_17150.json
5,6,6,2,0,0,0,mapping_17166,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232359_A0_mapping_17166.json
5,6,6,3,0,0,0,mapping_17212,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232359_A0_mapping_17212.json
5,6,6,3,0,1,0,mapping_17213,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17213.json
5,6,6,3,0,2,0,mapping_17221,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232359_A0_mapping_17221.json
5,6,6,3,0,1,0,mapping_17252,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17252.json
5,5,6,3,0,0,0,mapping_17274,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G0_232359_A0_mapping_17274.json
5,6,6,1,0,2,0,mapping_17292,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G2_232359_A0_mapping_17292.json
5,5,6,2,0,1,0,mapping_17305,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G1_232359_A0_mapping_17305.json
5,6,6,3,0,2,0,mapping_17337,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232359_A0_mapping_17337.json
5,6,6,3,0,1,0,mapping_17354,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17354.json
5,6,6,3,0,1,0,mapping_17408,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17408.json
5,6,6,2,0,0,0,mapping_17448,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232359_A0_mapping_17448.json
5,6,6,3,0,1,0,mapping_17452,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17452.json
5,6,6,3,0,1,0,mapping_17494,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17494.json
5,5,6,2,0,2,0,mapping_17498,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G2_232359_A0_mapping_17498.json
5,5,6,3,0,1,0,mapping_17502,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232359_A0_mapping_17502.json
5,6,6,2,0,1,0,mapping_17525,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232359_A0_mapping_17525.json
5,6,6,1,0,1,0,mapping_17533,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232359_A0_mapping_17533.json
5,6,6,3,0,0,0,mapping_17580,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232359_A0_mapping_17580.json
5,6,6,3,0,1,0,mapping_17584,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17584.json
5,6,6,2,0,1,0,mapping_17589,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232359_A0_mapping_17589.json
5,5,6,1,0,2,0,mapping_17599,possible_mappings_2016/160810_5/M5_R5_6_B1_J0_G2_232359_A0_mapping_17599.json
5,6,6,2,0,1,0,mapping_17630,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232359_A0_mapping_17630.json
5,6,6,1,0,0,0,mapping_17690,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G0_232359_A0_mapping_17690.json
5,6,6,3,0,1,0,mapping_17699,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17699.json
5,6,6,3,0,2,0,mapping_17710,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232359_A0_mapping_17710.json
5,6,6,2,0,1,0,mapping_17731,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232359_A0_mapping_17731.json
5,6,6,3,0,1,0,mapping_17741,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17741.json
5,6,6,3,0,0,0,mapping_17744,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232359_A0_mapping_17744.json
5,6,6,3,0,0,0,mapping_17748,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232359_A0_mapping_17748.json
5,6,6,3,0,1,0,mapping_17792,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232359_A0_mapping_17792.json
5,6,6,2,0,1,0,mapping_17794,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232359_A0_mapping_17794.json
5,6,6,1,0,1,0,mapping_17800,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232359_A0_mapping_17800.json
5,5,6,2,0,0,0,mapping_17823,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G0_232359_A0_mapping_17823.json
5,6,6,2,0,1,0,mapping_17858,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232359_A0_mapping_17858.json
5,6,6,2,0,0,0,mapping_17924,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232400_A0_mapping_17924.json
5,6,6,3,0,1,0,mapping_17932,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232400_A0_mapping_17932.json
5,6,6,3,0,0,0,mapping_17938,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232400_A0_mapping_17938.json
5,6,6,2,0,1,0,mapping_17939,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232400_A0_mapping_17939.json
5,6,6,3,0,1,0,mapping_17975,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232400_A0_mapping_17975.json
5,5,6,3,0,1,0,mapping_18014,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232400_A0_mapping_18014.json
5,6,6,3,0,1,0,mapping_18020,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232400_A0_mapping_18020.json
5,6,6,1,0,0,0,mapping_18061,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G0_232400_A0_mapping_18061.json
5,6,6,0,0,1,0,mapping_18083,possible_mappings_2016/160810_5/M5_R6_6_B0_J0_G1_232400_A0_mapping_18083.json
5,6,6,3,0,0,0,mapping_18089,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232400_A0_mapping_18089.json
5,6,6,1,0,1,0,mapping_18100,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232400_A0_mapping_18100.json
5,6,6,3,0,1,0,mapping_18102,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232400_A0_mapping_18102.json
5,6,6,2,0,1,0,mapping_18105,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232400_A0_mapping_18105.json
5,5,6,1,0,1,0,mapping_18108,possible_mappings_2016/160810_5/M5_R5_6_B1_J0_G1_232400_A0_mapping_18108.json
5,5,6,2,0,0,0,mapping_18109,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G0_232400_A0_mapping_18109.json
5,6,6,3,0,2,0,mapping_18142,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232400_A0_mapping_18142.json
5,5,6,1,0,1,0,mapping_18148,possible_mappings_2016/160810_5/M5_R5_6_B1_J0_G1_232400_A0_mapping_18148.json
5,5,6,3,0,1,0,mapping_18175,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232400_A0_mapping_18175.json
5,6,6,2,0,0,0,mapping_18196,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232400_A0_mapping_18196.json
5,6,6,3,0,0,0,mapping_18199,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232400_A0_mapping_18199.json
5,6,6,3,0,1,0,mapping_18203,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232400_A0_mapping_18203.json
5,6,6,2,0,1,0,mapping_18211,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232400_A0_mapping_18211.json
5,6,6,3,0,1,0,mapping_18217,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232400_A0_mapping_18217.json
5,6,6,2,0,1,0,mapping_18227,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232400_A0_mapping_18227.json
5,5,6,3,0,1,0,mapping_18240,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232400_A0_mapping_18240.json
5,6,6,3,0,1,0,mapping_18258,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232400_A0_mapping_18258.json
5,6,6,3,0,1,0,mapping_18263,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232400_A0_mapping_18263.json
5,6,6,3,0,0,0,mapping_18290,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232400_A0_mapping_18290.json
5,6,6,2,0,1,0,mapping_18294,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232400_A0_mapping_18294.json
5,6,6,2,0,2,0,mapping_18334,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G2_232400_A0_mapping_18334.json
5,6,6,2,0,0,0,mapping_18336,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232400_A0_mapping_18336.json
5,6,6,3,0,0,0,mapping_18416,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232400_A0_mapping_18416.json
5,6,6,2,0,0,0,mapping_18433,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232400_A0_mapping_18433.json
5,6,6,3,0,1,0,mapping_18457,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232400_A0_mapping_18457.json
5,6,6,2,0,0,0,mapping_18468,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232400_A0_mapping_18468.json
5,5,6,3,0,0,0,mapping_18496,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G0_232400_A0_mapping_18496.json
5,6,6,2,0,0,0,mapping_18504,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232400_A0_mapping_18504.json
5,6,6,3,0,0,0,mapping_18507,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232400_A0_mapping_18507.json
5,5,6,1,0,0,0,mapping_18512,possible_mappings_2016/160810_5/M5_R5_6_B1_J0_G0_232400_A0_mapping_18512.json
5,5,6,2,0,1,0,mapping_18534,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G1_232400_A0_mapping_18534.json
5,6,6,2,0,1,0,mapping_18555,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232400_A0_mapping_18555.json
5,6,6,1,0,1,0,mapping_18583,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232400_A0_mapping_18583.json
5,6,6,1,0,0,0,mapping_18615,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G0_232400_A0_mapping_18615.json
5,6,6,1,0,0,0,mapping_18638,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G0_232400_A0_mapping_18638.json
5,6,6,1,0,1,0,mapping_18668,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232400_A0_mapping_18668.json
5,5,6,3,0,1,0,mapping_18678,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232400_A0_mapping_18678.json
5,6,6,1,0,1,0,mapping_18689,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232400_A0_mapping_18689.json
5,6,6,1,0,2,0,mapping_18698,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G2_232400_A0_mapping_18698.json
5,6,6,3,0,0,0,mapping_18719,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232400_A0_mapping_18719.json
5,5,6,3,0,1,0,mapping_18734,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232400_A0_mapping_18734.json
5,6,6,3,0,2,0,mapping_18736,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G2_232400_A0_mapping_18736.json
5,6,6,2,0,1,0,mapping_18743,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232400_A0_mapping_18743.json
5,6,6,2,0,0,0,mapping_18747,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232400_A0_mapping_18747.json
5,6,6,1,0,1,0,mapping_18751,possible_mappings_2016/160810_5/M5_R6_6_B1_J0_G1_232400_A0_mapping_18751.json
5,5,6,2,0,0,0,mapping_18752,possible_mappings_2016/160810_5/M5_R5_6_B2_J0_G0_232400_A0_mapping_18752.json
5,6,6,3,0,0,0,mapping_18756,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232400_A0_mapping_18756.json
5,6,6,3,0,0,0,mapping_18773,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232400_A0_mapping_18773.json
5,6,6,3,0,0,0,mapping_18825,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232401_A0_mapping_18825.json
5,6,6,2,0,1,0,mapping_18826,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232401_A0_mapping_18826.json
5,6,6,3,0,0,0,mapping_18875,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G0_232401_A0_mapping_18875.json
5,6,6,3,0,1,0,mapping_18877,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232401_A0_mapping_18877.json
5,5,6,3,0,1,0,mapping_18879,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232401_A0_mapping_18879.json
5,6,6,2,0,0,0,mapping_18881,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G0_232401_A0_mapping_18881.json
5,6,6,3,0,1,0,mapping_18896,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232401_A0_mapping_18896.json
5,6,6,2,0,1,0,mapping_18900,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232401_A0_mapping_18900.json
5,5,6,3,0,1,0,mapping_18991,possible_mappings_2016/160810_5/M5_R5_6_B3_J0_G1_232401_A0_mapping_18991.json
5,6,6,2,0,2,0,mapping_18992,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G2_232401_A0_mapping_18992.json
5,6,6,2,0,1,0,mapping_19016,possible_mappings_2016/160810_5/M5_R6_6_B2_J0_G1_232401_A0_mapping_19016.json
5,6,6,3,0,1,0,mapping_19021,possible_mappings_2016/160810_5/M5_R6_6_B3_J0_G1_232401_A0_mapping_19021.json
5,5,6,1,0,1,0,mapping_19043,possible_mappings_2016/160810_5/M5_R5_6_B1_J0_G1_232401_A0_mapping_19043.json
